line_item_id,name,fulfillment_service,fulfillment_status,origin_location_id,origin_location_name,origin_location_address1,origin_location_city,origin_location_zip,price,product_id,quantity,requires_shipping,sku,taxable,title,total_discount,variant_id,variant_title,variant_inventory_management,vendor,tax_rate
2426784153679,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,3,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2426796048463,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2426816888911,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2426822688847,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2426835697743,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2426848477263,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2426856276047,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2426872725583,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2426946519119,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,3,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2426955464783,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2426979319887,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,2,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2427002945615,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,3,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2427088666703,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2427171242063,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2427229012047,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2427237335119,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2427238416463,BIERGLAS Haster Campusbier,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,2.0,3671074701391.0,4,False,00100,False,BIERGLAS Haster Campusbier,0.0,28554281254991.0,,shopify,Haster Campusbier,0.19
2427286749263,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2427291271247,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,2,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2427314929743,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2427404779599,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2427445182543,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2427449049167,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2427473592399,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,3,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2427491057743,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2427622555727,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429024829519,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,2,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429030760527,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429084368975,BIERGLAS Haster Campusbier,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,2.0,3671074701391.0,2,False,00100,False,BIERGLAS Haster Campusbier,0.0,28554281254991.0,,shopify,Haster Campusbier,0.19
2429084401743,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429133520975,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,2,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429160292431,BIERGLAS Haster Campusbier,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,2.0,3671074701391.0,2,False,00100,False,BIERGLAS Haster Campusbier,0.0,28554281254991.0,,shopify,Haster Campusbier,0.19
2429160325199,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,2,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429164290127,10 Liter Fass HASTER DUNKEL,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,35.0,3670048276559.0,1,False,00040,False,10 Liter Fass HASTER DUNKEL,0.0,28548074307663.0,,shopify,Haster Campusbier,0.19
2429164322895,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,2,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429166583887,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429166616655,BIERGLAS Haster Campusbier,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,2.0,3671074701391.0,4,False,00100,False,BIERGLAS Haster Campusbier,0.0,28554281254991.0,,shopify,Haster Campusbier,0.19
2429185163343,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429216325711,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429216718927,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,32.22,2469026168911.0,2,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429253451855,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429253484623,10 Liter Fass HASTER DUNKEL,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,35.0,3670048276559.0,1,False,00040,False,10 Liter Fass HASTER DUNKEL,0.0,28548074307663.0,,shopify,Haster Campusbier,0.19
2429255549007,BIERGLAS Haster Campusbier,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,2.0,3671074701391.0,2,False,00100,False,BIERGLAS Haster Campusbier,0.0,28554281254991.0,,shopify,Haster Campusbier,0.19
2429255581775,10 Liter Fass HASTER DUNKEL,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,35.0,3670048276559.0,1,False,00040,False,10 Liter Fass HASTER DUNKEL,0.0,28548074307663.0,,shopify,Haster Campusbier,0.19
2429255614543,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429258825807,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429262168143,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429262725199,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429264625743,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429271801935,BIERGLAS Haster Campusbier,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,2.0,3671074701391.0,4,False,00100,False,BIERGLAS Haster Campusbier,0.0,28554281254991.0,,shopify,Haster Campusbier,0.19
2429291102287,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429300113487,10 Liter Fass HASTER DUNKEL,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,35.0,3670048276559.0,1,False,00040,False,10 Liter Fass HASTER DUNKEL,0.0,28548074307663.0,,shopify,Haster Campusbier,0.19
2429303554127,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,2,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429310763087,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429331701839,BIERGLAS Haster Campusbier,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,2.0,3671074701391.0,2,False,00100,False,BIERGLAS Haster Campusbier,0.0,28554281254991.0,,shopify,Haster Campusbier,0.19
2429331734607,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429333700687,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,4,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429346021455,BIERGLAS Haster Campusbier,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,2.0,3671074701391.0,2,False,00100,False,BIERGLAS Haster Campusbier,0.0,28554281254991.0,,shopify,Haster Campusbier,0.19
2429346054223,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429351198799,10 Liter Fass HASTER DUNKEL,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,35.0,3670048276559.0,1,False,00040,False,10 Liter Fass HASTER DUNKEL,0.0,28548074307663.0,,shopify,Haster Campusbier,0.19
2429351821391,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429365911631,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429366009935,10 Liter Fass HASTER DUNKEL,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,35.0,3670048276559.0,1,False,00040,False,10 Liter Fass HASTER DUNKEL,0.0,28548074307663.0,,shopify,Haster Campusbier,0.19
2429366042703,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429388161103,BIERGLAS Haster Campusbier,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,2.0,3671074701391.0,4,False,00100,False,BIERGLAS Haster Campusbier,0.0,28554281254991.0,,shopify,Haster Campusbier,0.19
2429388193871,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429403758671,10 Liter Fass HASTER DUNKEL,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,35.0,3670048276559.0,1,False,00040,False,10 Liter Fass HASTER DUNKEL,0.0,28548074307663.0,,shopify,Haster Campusbier,0.19
2429411000399,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,2,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429418700879,BIERGLAS Haster Campusbier,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,2.0,3671074701391.0,4,False,00100,False,BIERGLAS Haster Campusbier,0.0,28554281254991.0,,shopify,Haster Campusbier,0.19
2429418733647,10 Liter Fass HASTER DUNKEL,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,35.0,3670048276559.0,1,False,00040,False,10 Liter Fass HASTER DUNKEL,0.0,28548074307663.0,,shopify,Haster Campusbier,0.19
2429418766415,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429426401359,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429426434127,10 Liter Fass HASTER DUNKEL,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,35.0,3670048276559.0,1,False,00040,False,10 Liter Fass HASTER DUNKEL,0.0,28548074307663.0,,shopify,Haster Campusbier,0.19
2429434527823,10 Liter Fass HASTER DUNKEL,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,35.0,3670048276559.0,1,False,00040,False,10 Liter Fass HASTER DUNKEL,0.0,28548074307663.0,,shopify,Haster Campusbier,0.19
2429445898319,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,2,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429445931087,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,3,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429445963855,BIERGLAS Haster Campusbier,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,2.0,3671074701391.0,6,False,00100,False,BIERGLAS Haster Campusbier,0.0,28554281254991.0,,shopify,Haster Campusbier,0.19
2429463560271,BIERGLAS Haster Campusbier,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,2.0,3671074701391.0,2,False,00100,False,BIERGLAS Haster Campusbier,0.0,28554281254991.0,,shopify,Haster Campusbier,0.19
2429463593039,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429471490127,10 Liter Fass HASTER DUNKEL,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,35.0,3670048276559.0,1,False,00040,False,10 Liter Fass HASTER DUNKEL,0.0,28548074307663.0,,shopify,Haster Campusbier,0.19
2429505667151,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,39.42,2469026168911.0,1,False,00030,False,"Kiste HASTER HELL (24 Flaschen à 0,33 Liter)",0.0,21792556253263.0,,shopify,Haster Campusbier,0.19
2429505699919,BIERGLAS Haster Campusbier,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,2.0,3671074701391.0,2,False,00100,False,BIERGLAS Haster Campusbier,0.0,28554281254991.0,,shopify,Haster Campusbier,0.19
2429519822927,10 Liter Fass HASTER DUNKEL,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,35.0,3670048276559.0,1,False,00040,False,10 Liter Fass HASTER DUNKEL,0.0,28548074307663.0,,shopify,Haster Campusbier,0.19
2429519855695,BIERGLAS Haster Campusbier,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,2.0,3671074701391.0,3,False,00100,False,BIERGLAS Haster Campusbier,0.0,28554281254991.0,,shopify,Haster Campusbier,0.19
2429573300303,10 Liter Fass HASTER DUNKEL,manual,fulfilled,1199018901583.0,Haster Campusbier,Oldenburger Landstraße 62,Osnabrück,49090.0,35.0,3670048276559.0,1,False,00040,False,10 Liter Fass HASTER DUNKEL,0.0,28548074307663.0,,shopify,Haster Campusbier,0.19
